Image,Window,R,G,B
66.jpg,W_Ref,158.29,181.29,155.29
66.jpg,B_Ref,19.3325,16.7075,12.375
66.jpg,H_20,80.2275,139.0625,138.98
66.jpg,H_40,61.2425,127.6275,134.255
66.jpg,H_60,39.645,117.095,127.395
66.jpg,H_80,25.35,84.11,102.08500000000001
67.jpg,W_Ref,157.42000000000002,180.42000000000002,154.42000000000002
67.jpg,B_Ref,19.6125,16.915,12.875
67.jpg,H_20,77.7425,138.705,140.895
67.jpg,H_40,58.9025,129.1425,130.32750000000001
67.jpg,H_60,39.9275,117.625,129.085
67.jpg,H_80,24.61,83.87,105.12
68.jpg,W_Ref,156.23,180.415,154.72
68.jpg,B_Ref,20.2925,16.7075,12.200000000000001
68.jpg,H_20,78.4775,139.13,136.56
68.jpg,H_40,59.985,129.6775,132.305
68.jpg,H_60,39.9,117.5925,129.0425
68.jpg,H_80,24.802500000000002,84.62,102.6175
69.jpg,W_Ref,157.48,180.48,154.48
69.jpg,B_Ref,19.415,17.585,12.56
69.jpg,H_20,77.965,139.54500000000002,138.2075
69.jpg,H_40,61.075,128.7525,128.8225
69.jpg,H_60,39.81,117.5025,128.95250000000001
69.jpg,H_80,25.585,83.71000000000001,105.845
70.jpg,W_Ref,157.42000000000002,180.42000000000002,154.42000000000002
70.jpg,B_Ref,19.490000000000002,16.47,11.8
70.jpg,H_20,79.0575,139.0,137.7175
70.jpg,H_40,59.99,129.92000000000002,132.61
70.jpg,H_60,40.235,117.92750000000001,129.3775
70.jpg,H_80,24.9375,84.565,104.9575
71.jpg,W_Ref,157.0,179.655,155.20000000000002
71.jpg,B_Ref,17.6,18.5225,13.0
71.jpg,H_20,79.10000000000001,140.3425,138.025
71.jpg,H_40,60.7125,131.03,131.42000000000002
71.jpg,H_60,40.792500000000004,118.04,127.18
71.jpg,H_80,24.9875,84.8025,106.22
72.jpg,W_Ref,157.0,180.0,154.0
72.jpg,B_Ref,19.9725,17.427500000000002,12.6
72.jpg,H_20,79.0025,139.7825,139.9
72.jpg,H_40,59.29,129.07750000000001,134.385
72.jpg,H_60,41.36,118.8375,129.8325
72.jpg,H_80,25.927500000000002,84.41250000000001,105.4925
73.jpg,W_Ref,157.0,180.0,154.0
73.jpg,B_Ref,19.34,17.26,12.280000000000001
73.jpg,H_20,78.8,139.3225,140.5275
73.jpg,H_40,59.985,130.8925,130.18
73.jpg,H_60,39.487500000000004,118.16,131.2075
73.jpg,H_80,25.497500000000002,85.25750000000001,105.165
74.jpg,W_Ref,157.0,179.655,155.20000000000002
74.jpg,B_Ref,18.375,16.545,11.48
74.jpg,H_20,78.985,139.705,140.475
74.jpg,H_40,61.8425,129.375,133.935
74.jpg,H_60,41.115,118.565,128.865
74.jpg,H_80,25.63,85.4225,105.6275
75.jpg,W_Ref,157.03,180.415,154.52
75.jpg,B_Ref,18.82,16.62,12.325000000000001
75.jpg,H_20,77.125,139.945,140.565
75.jpg,H_40,58.8175,131.1775,132.96
75.jpg,H_60,41.99,118.1575,127.3725
75.jpg,H_80,27.3225,84.1675,104.845
76.jpg,W_Ref,156.33,179.985,154.15
76.jpg,B_Ref,16.44,16.76,14.7225
76.jpg,H_20,78.0325,139.73,134.91
76.jpg,H_40,60.1725,130.0325,134.31
76.jpg,H_60,40.972500000000004,118.4225,128.5175
76.jpg,H_80,25.3825,85.3275,103.87
77.jpg,W_Ref,154.8425,180.415,154.97
77.jpg,B_Ref,17.3,18.26,12.280000000000001
77.jpg,H_20,78.7475,139.995,137.285
77.jpg,H_40,62.335,129.60750000000002,131.17000000000002
77.jpg,H_60,40.6225,118.9925,129.095
77.jpg,H_80,24.6525,84.7775,104.7125
78.jpg,W_Ref,157.0,180.0,154.0
78.jpg,B_Ref,17.2825,17.7975,11.96
78.jpg,H_20,76.825,139.1975,136.13
78.jpg,H_40,60.07,130.4025,131.38
78.jpg,H_60,40.2,117.66,129.6425
78.jpg,H_80,25.212500000000002,84.8025,104.485
79.jpg,W_Ref,156.61,179.995,154.1
79.jpg,B_Ref,17.9225,18.1975,12.44
79.jpg,H_20,79.3525,139.1875,141.03
79.jpg,H_40,59.805,129.8225,132.5575
79.jpg,H_60,40.405,117.855,128.155
79.jpg,H_80,25.695,84.735,105.5675
80.jpg,W_Ref,157.0,180.0,154.0
80.jpg,B_Ref,19.1025,17.6175,13.085
80.jpg,H_20,80.48,138.855,139.275
80.jpg,H_40,59.855000000000004,129.495,134.9425
80.jpg,H_60,41.46,119.1575,130.5625
80.jpg,H_80,25.0475,85.66250000000001,104.9225
81.jpg,W_Ref,157.0,180.0,154.0
81.jpg,B_Ref,19.1325,16.465,12.325000000000001
81.jpg,H_20,79.485,139.88750000000002,140.74
81.jpg,H_40,61.38,129.22,132.2125
81.jpg,H_60,39.63,118.97,130.6025
81.jpg,H_80,25.84,85.47500000000001,106.5325
82.jpg,W_Ref,157.42000000000002,180.42000000000002,154.42000000000002
82.jpg,B_Ref,20.1,15.94,11.64
82.jpg,H_20,77.83500000000001,139.2575,137.51500000000001
82.jpg,H_40,59.2175,129.14000000000001,133.365
82.jpg,H_60,40.362500000000004,117.8125,127.9075
82.jpg,H_80,25.095,84.48,105.745
83.jpg,W_Ref,157.06,180.06,154.06
83.jpg,B_Ref,18.94,16.7825,12.24
83.jpg,H_20,76.0875,140.805,140.4975
83.jpg,H_40,59.995000000000005,129.885,132.6275
83.jpg,H_60,41.195,118.645,128.945
83.jpg,H_80,24.490000000000002,84.895,104.995
84.jpg,W_Ref,154.6725,179.86,154.31
84.jpg,B_Ref,17.7625,18.2775,12.44
84.jpg,H_20,77.8175,139.7275,139.8225
84.jpg,H_40,59.8325,130.965,134.1375
84.jpg,H_60,40.9675,118.6875,131.0675
84.jpg,H_80,24.7075,85.3325,105.13250000000001
85.jpg,W_Ref,157.42000000000002,180.42000000000002,154.42000000000002
85.jpg,B_Ref,19.2525,16.3875,11.64
85.jpg,H_20,77.295,139.915,141.07
85.jpg,H_40,60.292500000000004,130.075,133.525
85.jpg,H_60,41.0275,118.23,127.165
85.jpg,H_80,26.2,85.145,105.45
86.jpg,W_Ref,157.0,179.655,155.20000000000002
86.jpg,B_Ref,19.330000000000002,16.31,11.64
86.jpg,H_20,78.9975,140.165,138.13750000000002
86.jpg,H_40,60.8875,130.365,132.7975
86.jpg,H_60,40.5675,118.26,129.71
86.jpg,H_80,26.4825,85.15,106.8425
87.jpg,W_Ref,157.42000000000002,180.42000000000002,154.42000000000002
87.jpg,B_Ref,21.06,15.98,12.645
87.jpg,H_20,77.4425,139.9575,134.1825
87.jpg,H_40,60.7725,130.695,132.995
87.jpg,H_60,40.987500000000004,118.43,129.72
87.jpg,H_80,25.52,84.1375,105.4675
88.jpg,W_Ref,157.0,179.88,154.4
88.jpg,B_Ref,19.150000000000002,16.4475,12.325000000000001
88.jpg,H_20,79.685,139.20000000000002,139.8475
88.jpg,H_40,59.995000000000005,131.23,134.035
88.jpg,H_60,40.550000000000004,118.55,131.55
88.jpg,H_80,25.625,85.22500000000001,105.79
89.jpg,W_Ref,157.42000000000002,180.42000000000002,154.42000000000002
89.jpg,B_Ref,19.77,16.6325,12.63
89.jpg,H_20,79.315,140.0525,137.245
89.jpg,H_40,59.76,130.0175,135.57
89.jpg,H_60,39.505,118.34,129.28
89.jpg,H_80,24.8,84.8225,105.32000000000001
90.jpg,W_Ref,157.0,180.0,154.0
90.jpg,B_Ref,20.32,15.32,11.32
90.jpg,H_20,78.74,139.83,140.405
90.jpg,H_40,61.597500000000004,129.975,129.745
90.jpg,H_60,41.0475,118.4975,128.7975
90.jpg,H_80,26.23,84.995,104.8225
91.jpg,W_Ref,157.0,180.0,154.0
91.jpg,B_Ref,17.5425,18.4975,12.52
91.jpg,H_20,79.175,139.925,140.145
91.jpg,H_40,60.8025,129.8775,134.7875
