Image,Window,R,G,B
48.jpg,H_40,71.848125,151.91875000000002,190.789375
48.jpg,H_60,49.33375,134.26,170.34312500000001
48.jpg,H_80,27.673750000000002,91.12625,112.33625
49.jpg,W_Ref,147.235625,174.47875,160.151875
49.jpg,B_Ref,20.119375,17.981875,16.677500000000002
49.jpg,H_20,84.97875,148.338125,168.43562500000002
49.jpg,H_40,71.309375,152.284375,191.550625
49.jpg,H_60,48.611875,134.729375,172.281875
49.jpg,H_80,27.37,91.000625,113.7925
50.jpg,W_Ref,148.313125,175.514375,160.64875
50.jpg,B_Ref,18.42625,18.559375,14.0825
50.jpg,H_20,84.5275,148.3825,168.40437500000002
50.jpg,H_40,71.514375,152.146875,190.321875
50.jpg,H_60,48.1325,135.051875,171.20625
50.jpg,H_80,27.935625,90.909375,112.558125
51.jpg,W_Ref,146.6325,174.2875,160.21375
51.jpg,B_Ref,18.52,18.555,14.728125
51.jpg,H_20,85.535,147.471875,165.036875
51.jpg,H_40,72.735,152.400625,188.908125
51.jpg,H_60,50.261250000000004,135.53062500000001,173.554375
51.jpg,H_80,29.548125,93.203125,116.68625
52.jpg,W_Ref,147.165,174.53375,161.21687500000002
52.jpg,B_Ref,18.775625,18.306875,15.064375
52.jpg,H_20,85.4975,147.80125,165.316875
52.jpg,H_40,73.390625,152.4175,188.115625
52.jpg,H_60,51.856875,135.22375,172.295625
52.jpg,H_80,29.369375,93.338125,117.74875
53.jpg,W_Ref,147.61875,174.719375,160.29500000000002
53.jpg,B_Ref,18.509375000000002,18.47,13.85
53.jpg,H_20,85.30625,147.920625,164.538125
53.jpg,H_40,71.73375,153.01250000000002,188.5975
53.jpg,H_60,50.655625,135.0525,173.0025
53.jpg,H_80,27.59625,93.825,117.06375
54.jpg,W_Ref,147.48625,174.866875,160.41
54.jpg,B_Ref,18.359375,18.55375,14.91375
54.jpg,H_20,85.403125,147.58625,164.70125000000002
54.jpg,H_40,72.84,152.93625,188.68687500000001
54.jpg,H_60,50.529375,135.931875,173.606875
54.jpg,H_80,29.453125,93.531875,115.61375
55.jpg,W_Ref,145.69,173.71687500000002,159.540625
55.jpg,B_Ref,18.26,18.6325,13.6925
55.jpg,H_20,84.439375,147.744375,165.81875
55.jpg,H_40,71.329375,152.95625,189.655
55.jpg,H_60,49.799375,135.77125,173.260625
55.jpg,H_80,28.4775,93.36125,114.060625
56.jpg,W_Ref,147.57375,176.026875,161.458125
56.jpg,B_Ref,18.894375,18.333750000000002,15.475625
56.jpg,H_20,84.54375,148.08,164.8
56.jpg,H_40,75.174375,152.541875,188.75875
56.jpg,H_60,50.748125,135.05375,172.70375
