Image,Window,R,G,B
32.jpg,Temp_10,104.74000000000001,21.7975,19.975
32.jpg,Temp_15,99.7625,25.725,25.247500000000002
32.jpg,Temp_20,114.14750000000001,33.77,32.1575
32.jpg,Temp_25,93.4525,24.4475,23.84
32.jpg,Temp_30,48.0325,33.2325,30.1825
32.jpg,Temp_35,40.295,24.5725,27.6925
32.jpg,Temp_40,39.3175,29.2875,30.3775
32.jpg,Temp_45,33.775,22.155,23.740000000000002
32.jpg,Temp_50,33.0625,20.4425,22.3775
33.jpg,W_Ref,228.24,252.725,235.405
33.jpg,B_Ref,29.5275,30.5375,24.4425
33.jpg,Temp_05,95.4275,25.455000000000002,19.265
33.jpg,Temp_10,108.4425,21.71,20.4175
33.jpg,Temp_15,98.875,27.92,25.4225
33.jpg,Temp_20,112.78,33.8575,32.485
33.jpg,Temp_25,92.8375,26.080000000000002,25.8475
33.jpg,Temp_30,48.265,33.3025,30.7875
33.jpg,Temp_35,40.08,24.6325,26.005
33.jpg,Temp_40,38.585,30.6025,32.195
33.jpg,Temp_45,34.075,22.55,24.080000000000002
33.jpg,Temp_50,32.605000000000004,21.177500000000002,22.3475
34.jpg,W_Ref,229.16,252.81,236.91
34.jpg,B_Ref,29.5025,30.5025,24.5025
34.jpg,Temp_05,96.44500000000001,24.235,20.7175
34.jpg,Temp_10,107.71000000000001,20.92,21.0275
34.jpg,Temp_15,100.2225,25.805,27.4375
34.jpg,Temp_20,112.4975,33.64,31.64
34.jpg,Temp_25,90.0425,26.2225,25.975
34.jpg,Temp_30,47.255,34.0375,30.7275
34.jpg,Temp_35,40.2075,24.3175,27.405
34.jpg,Temp_40,39.56,29.68,30.6625
34.jpg,Temp_45,33.8175,22.3225,23.82
34.jpg,Temp_50,31.5575,20.6275,17.1525
35.jpg,W_Ref,228.34,252.59,236.49
35.jpg,B_Ref,29.475,30.475,24.475
35.jpg,Temp_05,96.22,25.1575,15.672500000000001
35.jpg,Temp_10,107.9575,21.4325,21.990000000000002
35.jpg,Temp_15,101.0675,25.955000000000002,25.1975
35.jpg,Temp_20,111.925,33.8175,31.6325
35.jpg,Temp_25,89.875,26.045,25.9175
35.jpg,Temp_30,46.660000000000004,34.76,31.587500000000002
35.jpg,Temp_35,39.1775,24.0375,23.3325
35.jpg,Temp_40,41.165,29.5925,31.212500000000002
35.jpg,Temp_45,33.9775,22.655,23.9925
35.jpg,Temp_50,31.587500000000002,20.6175,20.945
36.jpg,W_Ref,227.1025,252.79250000000002,236.9225
36.jpg,B_Ref,29.64,30.64,24.64
36.jpg,Temp_05,97.2925,24.052500000000002,18.735
36.jpg,Temp_10,107.49000000000001,21.645,20.5375
36.jpg,Temp_15,100.23,26.3525,25.1625
36.jpg,Temp_20,112.5875,33.385,31.782500000000002
36.jpg,Temp_25,90.405,25.2425,25.1175
36.jpg,Temp_30,46.1025,33.185,29.837500000000002
36.jpg,Temp_35,40.035000000000004,24.57,27.6275
36.jpg,Temp_40,39.885,29.935000000000002,31.0
36.jpg,Temp_45,33.6525,22.1025,23.6525
36.jpg,Temp_50,31.6,21.23,17.927500000000002
37.jpg,W_Ref,228.615,252.4925,237.225
37.jpg,B_Ref,29.77,30.77,24.77
37.jpg,Temp_05,95.395,24.9325,20.34
37.jpg,Temp_10,107.4775,20.990000000000002,20.095
37.jpg,Temp_15,100.7775,25.6975,27.490000000000002
37.jpg,Temp_20,113.905,33.035000000000004,30.7925
37.jpg,Temp_25,90.515,25.84,25.44
37.jpg,Temp_30,44.5,34.6875,29.997500000000002
37.jpg,Temp_35,40.0825,23.905,27.36
37.jpg,Temp_40,39.775,29.725,30.7575
37.jpg,Temp_45,34.6725,22.85,25.740000000000002
37.jpg,Temp_50,31.435000000000002,21.0725,18.2975
